searchTerm,Location,Content,Post Date,Post Year
#potholes,"[12.731936, 77.3305776]","#BBMP #potholes 
This pothole in koramangala, 80 feet road bang next to Harley Davidson showroom is a big disaster. People pay a bomb for their brand new Harley and have seen them fall in this ditch right outside the showroom. Please fix this BBMP https://t.co/lzetDVfJMS",2018-10-04 10:51:56+00:00,2018
#potholes,"[12.731936, 77.3305776]","High court has given deadline for filling up #Potholes by Monday. Fine. But is there any rule on quality of asphalting? Life of the filling? 24hrs (as in pic), 1week, a month? How long public should suffer for patchwork by @BBMPCOMM 
There won't be answer from them as usual https://t.co/YK8jckgBr9",2018-09-21 02:43:14+00:00,2018
#potholes,"[12.919037, 77.373474]","In pursuit of #PotHoles 
Caught in a traffic shit hole!

@BBMPCOMM 
@hd_kumaraswamy
@DrParameshwara

#CivicApathy 
#KHRoad
#Bengaluru 
#OnAnAssignment #AllInADaysWork 
#Photojournalist https://t.co/D3WoCRdhx4",2018-09-20 15:00:12+00:00,2018
#potholes,"[12.731936, 77.3305776]","Do the authorities have any shame left? Recently, #BangaloreUniversity entry asphalted. No street lights, and these be #potholes already. Two wheelers are vulnerable riding amidst speeding cars. Will @BBMPCOMM or @DrParameshwara care to look at this video? Or @hd_kumaraswamy  ? https://t.co/qTrPTnxc9Y",2018-09-10 16:30:08+00:00,2018
#potholes,"[12.657055, 77.556362]",Traffic Jam from past one hour in Neeladri Nagar due to pathetic roads which has pot holes which are a year old. Reaching electronic city may take another one hour. No traffic police. @AddlCPTraffic @CMofKarnataka #ecity #potholes #roads #RoadSafety,2018-09-07 04:47:59+00:00,2018
#potholes,"[12.919037, 77.373474]","When we talk about policemen, we talk a lot about negatives. But, there r humane faces too in @BlrCityPolice who fill #Potholes &amp; so many more. Here is @blrcitytraffic police Balaji Naik of @Ashoknagartrf helping Yousuf at #Janatadarshana by @hd_kumaraswamy Let's make him famous https://t.co/SrPSuxH9MV",2018-09-02 05:32:47+00:00,2018
#potholes,"[12.731936, 77.3305776]",At intersection residents have put stones and tree stems to warn vehicle riders about the big crater in middle of the road. #Bangalore #potholes . Please get this road fixed and drains cleared of stones.,2018-08-25 01:02:28+00:00,2018
#potholes,"[12.731936, 77.3305776]",#AtalBehariVajpayee rebuke to our #road quality: Hummare desh mein sadkon mein gaddhe hain ya gaddhon mein sadke hain? (Does our country have #potholes on roads or roads between potholes?) @Dev_Fadnavis Mumbai holds the pole position in potholes. Will this change?,2018-08-18 08:07:08+00:00,2018
#potholes,"[12.919037, 77.373474]","@CMofKarnataka @BBMPCOMM  @DrParameshwara-Dis #happens only in #bangalore whr #bbmp #officials r #sleeping &amp; citizens r filling #potholes. Have raised many many #complaints,bt #officer closes it without any #reason.Ticket refno-10776343,10776348.this is road towards SLS Signature https://t.co/cjGCKsZHc9",2018-08-07 12:50:37+00:00,2018
#potholes,"[12.731936, 77.3305776]",Best #potholes are around service lane next to Sarjapur road junction flyover !! @BBMP_MAYOR #biggestpotholechallenge,2018-08-05 15:29:17+00:00,2018
#potholes,"[12.731936, 77.3305776]","@DrParameshwara @CMofKarnataka @BBMP_MAYOR @bbmpcommr Sir, your executives are closing #Potholes on #Sahaya app but on roads. Not just that, they are marking it as Resolved just because the major roads doesn't fall under them. Do you have separate app for Major roads? @WFRising https://t.co/YRKSH0cUz7",2018-07-28 09:31:38+00:00,2018
#potholes,"[12.731936, 77.3305776]",Family issue becomes #BreakingNews . @publictvnews focus on real issues #infrastructure #flood #rain #potholes #damagedroads #croploss #scam when does #KannadaNews media starts focusing on issues which is important to citizen.🤔🤔🤔 https://t.co/b5mt0SIAju,2018-07-24 04:00:01+00:00,2018
#potholes,"[12.919037, 77.373474]",Thankew so much! @BBMP_MAYOR #mediabengaluru @Ananthaforu @PUSHKARA11 #potholes #nammabengaluru https://t.co/SR3brSDvPs,2018-07-22 05:08:57+00:00,2018
#potholes,"[12.731936, 77.3305776]","@DrParameshwara @BBMP_MAYOR @BBMPCOMM @DeccanHerald @TOIBengaluru @BangaloreMirror @blrcitytraffic @CMofKarnataka @KarnatakaVarthe @KarunaduUpdates Sir, what about this road. It has been 1 year and no response yet. Pls dont spread data here on Internet.#potholes are in abundance here. @Dkhallirising https://t.co/mChDu0pILf",2018-07-18 19:47:21+00:00,2018
#potholes,"[12.919037, 77.373474]","Bengaluru #Potholes too become part of @FIFAWorldCup finale..
@baadalvirus at one of the busiest roads in Sultanpalya that connects to major roads. @BBMPCOMM @BBMP_MAYOR @DrParameshwara @Joshi_Aar @ketkiangre https://t.co/D2Dq3aIKGt",2018-07-15 08:57:22+00:00,2018
#potholes,"[12.919037, 77.373474]",@BBMP_MAYOR #potholes #manorayanapalya #3Dstreetart #nammabengaluru https://t.co/hs7QtcT6kW,2018-07-15 08:54:48+00:00,2018
#potholes,"[12.731936, 77.3305776]","Fixing potholes is not profitable. No doubt with the old technology it can never be a profit making business.

We are breaking that myth &amp; with new technology, we prove to be more efficient &amp; pocket friendly.

#potholes #potholefreeroads #ridesafe #potholeraja",2018-07-08 08:14:43+00:00,2018
#potholes,"[12.919037, 77.373474]","ಬಿಬಿಎಂಪಿ ಅವರಿಗೆ ಆಸ್ಕರ್ ಪ್ರಶಸ್ತಿ ಕೊಡಬೇಕು 
ಅಷ್ಟು ಚನ್ನಾಗಿ ರೋಡ್​ಗಳನ್ನ ಮೇಂಟೆನ್ ಮಾಡಿದ್ದಾರೆ 
#potholes 
#ಎಚ್ಚರ
#ಬೆಂಗಳೂರು_ರಸ್ತೆ_ಗುಂಡಿಗಳು",2018-07-04 11:17:17+00:00,2018
#potholes,"[12.919037, 77.373474]","ಜನ ಸೇವೆಗಾಗಿ ನನ್ನ ಜೀವನ ಮುಡಿಪು: 
ಕೆ. ಜೆ. ಜಾರ್ಜ್ ...
ತಾವು ಮಾಡಿರುವ ಜನ ಸೇವೆ ನಮಗೆ ಗೊತ್ತು ..
#ganapati #Potholes ....",2018-06-06 17:45:31+00:00,2018
#potholes,"[12.731936, 77.3305776]","#bangalore #potholes #BBMP flash rains have exposed thousands potholes, even stretches of ORR are craters and rubble. Monsoon ten days away- wake up or let’s create more photo ops for #chaos?! @beastoftraal @BngWeather @BBMPCOMM @kiranshaw @TVMohandasPai",2018-05-23 03:04:29+00:00,2018
#potholes,"[12.919037, 77.373474]","#Bengaluru people...which are the areas prone to severe waterlogging and potholes that you would want us to shoot at today? 
#potholes #Waterlogging",2018-05-12 06:47:02+00:00,2018
#potholes,"[12.731936, 77.3305776]","@THESLAYER196 @siddaramaiah @myogiadityanath @RamKumar6569 @cvm_reddy Yeah, at least he is saving someone!

Well, I agree that's a disaster due to a storm which is a natural calamity

Wat abt @thekjgeorge talkin nonsense dt BLR is better equipd dn NYC durin rains? #BigFatLie
189 deaths due to #Potholes in lst 4 yrs &amp; he claims none @RamKumar6569",2018-05-03 20:01:18+00:00,2018
#potholes,"[12.731936, 77.3305776]","@WFRising @BBMPCOMM1 This is exactly #fakedevelopment of the current gov  that is being used cover up #potholes residents have been enduring for last 5 years..
Now vote is the only way they can be taught a fitting lesson .",2018-04-29 14:20:35+00:00,2018
#potholes,"[12.919037, 77.373474]","Utter shame!

Humour: BBMP requests pedestrians and motorists to help cover #potholes by falling into them
 https://t.co/EV90TjU8ly",2018-04-26 16:30:39+00:00,2018
#potholes,"[13.02279045, 77.6407482]","An evening stroll around #boutiques and #potholes 

#vsco #shotonnote8 #streetphotography #dusk… https://t.co/ZqZxoNlCXa",2018-04-21 16:42:51+00:00,2018
#potholes,"[12.919037, 77.373474]",☺ #sultanpalya #potholes #nammabengaluru #streetartindia https://t.co/8bE0mFyaMx,2018-03-27 01:12:06+00:00,2018
#potholes,"[12.731936, 77.3305776]",Half of bangalore traffic will be resolved if we have better roads. Fresh pitching of roads instead of putting patches. If anyone listening  @bbmpcom  @CMofKarnataka #bbmp #potholes #Traffic,2018-03-14 05:09:31+00:00,2018
#potholes,"[12.9791, 77.5772]","#potholes is now trending in #Bangalore

https://t.co/s1gq655Qcn https://t.co/DgFx3jTOAC",2018-01-30 17:04:43+00:00,2018
#potholes,"[12.8726165, 77.562121]","@BBMPCOMM1 #potholes #digging 
Q: what is ur hobby ?
Bbmp: Dig new built roads every 6 months.
Q: why do u do so?
Bbmp: what else I have to do ",2018-01-21 16:17:43+00:00,2018
#potholes,"[12.731936, 77.3305776]","@blrcitytraffic Sir- With all due respect, speeding in #Bengaluru city is highly unlikely with the #whitetopping #potholes and chaotic #traffic.",2017-12-14 12:13:12+00:00,2017
#potholes,"[12.731936, 77.3305776]",#PotholeYatra spoke to #Network18 on d condition of #Bengaluru roads n infamous #potholes. #BBMP must stop lying n start working. We demand good roads for our city @BBMPCOMM1 @rk_misra @CMofKarnataka @rajeev_mp @kiranshaw @TVMohandasPai @thekjgeorge @NavBharatDP https://t.co/dH4mYFYX9N,2017-12-12 07:51:11+00:00,2017
#potholes,"[12.919037, 77.373474]",#roads not done #bridges not done #drains not done #potholes not done @CMofKarnataka ORR is in a mess at 7:30am thanks to conc topping for 3 months now #bangalore #karnataka https://t.co/xql0Nvyshr,2017-12-05 03:24:39+00:00,2017
#potholes,"[12.731936, 77.3305776]","Dear @IvankaTrump , please visit Namma Bengaluru as well. Our roads are fucked up too. #IvankaTrump #NammaBengaluru #Potholes",2017-11-29 04:53:59+00:00,2017
#potholes,"[12.731936, 77.3305776]",#Potholes are evident now also. Need to change the gear for every 50 meters. #Metropolitancity #Bengaluru @BPACofficial @BBMPCOMM1,2017-11-21 07:17:12+00:00,2017
#potholes,"[12.96618, 77.664135]","This is how we #SaveWater .
The water was leaking from yesterday like this only..
#Potholes + #Water Best combination for traffic.  
Please take action @blrcitytraffic 
Location : Doddanekundi Near by Samsung office. https://t.co/CTVItO97yj",2017-11-09 01:56:24+00:00,2017
#potholes,"[12.731936, 77.3305776]",@CMofKarnataka @BBMPCOMM1 you get nothing in returns when you invest on #Potholes that's investing for #BMRC https://t.co/uq6hCZJA87,2017-10-22 03:37:47+00:00,2017
#potholes,"[12.919037, 77.373474]",Saw some workers closing #potholes  in #Bengaluru @1:30am today. The government is atleast concerned for the people. #BetterLateThanNever,2017-10-21 20:03:26+00:00,2017
#potholes,"[12.919037, 77.373474]",#Potholes again getting a temporary life support from the same low makeovers Oh god save #bengaluru hey govt pls don't waste our money. https://t.co/ZVd8wRxqwT,2017-10-21 14:34:12+00:00,2017
#potholes,"[12.731936, 77.3305776]",This is hw u get the Govt. 2 wrk on potholes 🤓 #Potholes #Bengaluru #HumblePoliticianNograj #Swalpa nim time alli nodkoli ✌  @DanishSait https://t.co/9vNTkAlHIG,2017-10-20 11:42:13+00:00,2017
#potholes,"[12.731936, 77.3305776]",Karnataka me road tax jyada hai! For what? #potholes,2017-10-15 23:10:27+00:00,2017
#potholes,"[12.919037, 77.373474]",#StaySafe many more #potholes has been #inagurated due to #BengaluruRains,2017-10-15 15:10:59+00:00,2017
#potholes,"[12.731936, 77.3305776]","If anyone has to give example for uncountable numbers then we can mention #potholes in #Bangalore roads,curtesy @CMofKarnataka @thekjgeorge",2017-10-14 16:24:27+00:00,2017
#potholes,"[12.731936, 77.3305776]","ಟೀಚರ್: ಅಸಂಖ್ಯ ಕ್ಕೆ ಉದಾಹರಣೆ ಕೊಡು 
ಶಿಷ್ಯ : ಬೆಂಗಳೂರು ನಗರದ ರಸ್ತೆಗಳಲ್ಲಿ ಇರುವ ಹೊಂಡಗಳು 

ಕೃಪೆ @CMofKarnataka #bangalorerains #potholes",2017-10-14 16:18:47+00:00,2017
#potholes,"[12.919037, 77.373474]","Thank you @CMofKarnataka @thekjgeorge 4 providing free boat ride #bangalore #BangaloreRain #potholes, this is our Bhagya &amp; truly deserving",2017-10-13 14:01:35+00:00,2017
#potholes,"[12.731936, 77.3305776]",#Bengalurutraffic #Potholes #Bengaluru @AAPBangalore  https://t.co/GwyLyIFkuC,2017-10-13 13:08:13+00:00,2017
#potholes,"[12.919037, 77.373474]",.@siddaramaiah lives lost due to criminal negligence by your govt! #Potholes #SaveBengaluru https://t.co/UvU2MHsRIT,2017-10-12 17:01:33+00:00,2017
#potholes,"[12.731936, 77.3305776]","*Not Drunk, Avoiding pot holes* Dont you get confused for seeing such banners in vehicles. #BengaluruRains and #potholes",2017-10-11 14:28:14+00:00,2017
#potholes,"[12.731936, 77.3305776]",@BBMPCOMM1 #roaddeath @CMofKarnataka #kagdasspura #potholes @Fevr104Bengluru https://t.co/gMeLdxYYcV,2017-10-11 14:27:28+00:00,2017
#potholes,"[12.731936, 77.3305776]","Yes,yes. #Bangalore rained yet again. #bangalorerains #potholes #badroad #heavytraffic",2017-10-11 13:31:37+00:00,2017
#potholes,"[12.9018839, 77.6328611]","#What An Idea! @ndtv @timesofindia @TimesNow #bbmp #BengaluruRains #potholes, TrafficJam! take #bublebath and #drive https://t.co/nfPkERihS2",2017-10-11 04:51:50+00:00,2017
#potholes,"[12.731936, 77.3305776]",15-20 days back @BBMPCOMM1  promised #potholes free road in next ten days on a radio show. Kya hua tera vada  ? https://t.co/G4wLnc02jV,2017-10-10 13:45:50+00:00,2017
#potholes,"[12.919037, 77.373474]",Crossed 1lakh plus #potholes to reach office today. Some of them were even 1 ft deep. Should call them potwells i stead of holes!,2017-10-10 05:31:39+00:00,2017
#potholes,"[12.919037, 77.373474]",Heavy #Rains in #Bangalore Residency Road #AfternoonShowers #StaySafe watch out for #PotHoles &amp; #ManHoles #OldTrees https://t.co/soPLBWud1J,2017-10-05 08:15:49+00:00,2017
#potholes,"[12.731936, 77.3305776]","Permanent solutions r needed for bad road conditions. Monsoon comes &amp; goes, but bad roads remain. 

#bbmp #badroads #potholes #bengaluru https://t.co/1x25c3ivoE",2017-10-04 16:22:44+00:00,2017
#potholes,"[12.731936, 77.3305776]",@CMofKarnataka #potholes #flooding  #Shameless https://t.co/yde3uZNPl9,2017-09-27 04:33:38+00:00,2017
#potholes,"[12.731936, 77.3305776]",Big shoutout to @blrcitytraffic and @Redfmbengaluru for doing a great job with #potholes https://t.co/PVv5qnKcgl,2017-09-12 07:17:33+00:00,2017
#potholes,"[12.731936, 77.3305776]",enough #Potholes on #BangaloreRoads to bury all @INCIndia members .. #Karnataka cabinet and @CMofKarnataka #HaveSomeShame #FixOurRoads,2017-09-11 15:32:56+00:00,2017
#potholes,"[12.915858, 77.610279]",We have #potholes too or should I call it a #pond ... #Bengaluru @MirrorNow @HoeZaay @BangaloreMirror https://t.co/fRucDey3WF,2017-07-30 04:37:36+00:00,2017
#potholes,"[12.731936, 77.3305776]",@PMOIndia @nitin_gadkari @sureshpprabhu @Dev_Fadnavis #konkan #potholes #ganpati https://t.co/Hp6o17XN6O,2017-07-25 02:06:42+00:00,2017
#potholes,"[12.919037, 77.373474]","Ailing roads of #Bengaluru may get a 'road doctor' soon.

Read more: https://t.co/SR6IOy3K2n 

#Potholes #BadRoads #technology #BBMP https://t.co/QKY5QNF0b4",2017-07-17 06:58:06+00:00,2017
#potholes,"[12.919037, 77.373474]",@BBMP_MAYOR @blrcitytraffic Pls fix ASAP. Rd b/w IISC&amp;Sadashivnagar tps. #NOBUSSHELTER #NOFOOTPATH #POTHOLES #WATERLOGGING @basavarajkabade,2017-06-09 02:04:31+00:00,2017
#potholes,"[12.919037, 77.373474]","Since the last 1.5 yrs,more than 300 #potholes,all over #Bengaluru have been fixed by #PotholeRaja.
#IAF #BBMP
More: https://t.co/XlTfMNbmzz https://t.co/AZunBz72PO",2017-05-04 07:19:07+00:00,2017
#potholes,"[12.657055, 77.556362]",@CMofKarnataka if you are worried about common man please fix the road #potholes,2016-11-14 05:18:45+00:00,2016
#potholes,"[12.731936, 77.3305776]",@elonmusk d #India Specific design would require sensors to identify #potholes &amp; manoeuvre around them Especially in a city like #Bangalore https://t.co/DmBQQONL21,2016-10-28 01:56:27+00:00,2016
#potholes,"[12.731936, 77.3305776]",#nammaroads makes u smarter &amp; wiser since u have to be aware of such #potholes &amp; stay safe #roadsavemaadi #blrroads https://t.co/MmJbQkFYwN,2016-08-26 20:17:20+00:00,2016
#potholes,"[12.919037, 77.373474]",Every 5 feet in #nammabengaluru I come across #potholes #mscommgo,2016-08-04 09:40:55+00:00,2016
#potholes,"[12.919037, 77.373474]",Out of words #nammaroads #potholes seems to increase day by day #roadssavemadi @bbmp https://t.co/zrOjjki4f2,2016-07-31 06:13:36+00:00,2016
#potholes,"[12.9595601, 77.586269]",It's a combo of water logs and #Potholes in #nammaroads @bengaluru difficulty level to ride is so high @bbmp https://t.co/oPop2WxqbN,2016-07-28 16:10:22+00:00,2016
#potholes,"[12.731936, 77.3305776]","U can recognise speed breaker n break the speed, but u can't recognise #potholes. #roadAccidents #nammaroads @citizenmatters @CMofKarnataka",2016-07-21 16:49:16+00:00,2016
#potholes,"[12.731936, 77.3305776]",Broken roads n #potholes: bikers' real problem @citizenmatters @BBMPROGRAM #poorroads #nammaroads #Dosomething https://t.co/QLf2JFRm5q,2016-07-20 15:03:22+00:00,2016
#potholes,"[12.919037, 77.373474]","@drashwathcn @BJP4India @AnanthKumar_BJP @PMOIndia Pls look into it, before #potholes #flooding claims a #life!  https://t.co/YEyVC3zDte",2016-06-21 13:46:10+00:00,2016
#potholes,"[12.919037, 77.373474]","#Badroads, #potholes #flooding- ur #MLA is responsible!Its his duty to make sure @BBMPCOMM1 does its work!#makeurvotecount #YogaDay #YogaDay",2016-06-21 13:41:46+00:00,2016
#potholes,"[12.731936, 77.3305776]","@bjpkarnataka,@CMofKarnataka where is all the road tax going. #BangaloreRoads are like roads between #Potholes",2016-01-14 04:07:57+00:00,2016
#potholes,"[12.919037, 77.373474]","#Bangalore failed 2 provide a better infrastructure.

#IT_Hub is now the hub of #Garbage &amp; #PotHoles.

#PoorGoverment",2016-01-08 01:36:52+00:00,2016
#potholes,"[12.92513601, 77.63167944]",Did #BBMP fulfill the promise of closing #potholes in Bangalore ?,2015-12-18 07:03:20+00:00,2015
#potholes,"[12.657055, 77.556362]",Along with #SaveWhitefield ..it has to be #SaveBengaluru as well..improvement needed #potholes #garbage #savelakes ! https://t.co/KBQYYp3DTr,2015-11-30 05:33:00+00:00,2015
#potholes,"[12.9534993, 77.6528188]",#craterBengaluru wind tunnel road - #potholes &amp; garbage dumps. Reached out to @bbmp via @IChangeMyCity  No response https://t.co/2G1gQMV7O6,2015-11-29 09:42:19+00:00,2015
#potholes,"[12.919037, 77.373474]","Petition https://t.co/mhazGGupLq to Fix #potholes in #Bengaluru Roads by Bharath Bhatta
#socent",2015-11-27 07:25:15+00:00,2015
#potholes,"[12.919037, 77.373474]",I doubt if IT CITY BANGALORE with smart people can ever become a SMART CITY. #Potholes #PoorTraffic @BangaloreBuzz,2015-11-25 04:09:29+00:00,2015
#potholes,"[12.919037, 77.373474]","Wondering why potholes keep reappearing? Read now! https://t.co/AL2ztpXR1k
#Bangalore #potholes https://t.co/8cirMhg21M",2015-11-23 07:25:24+00:00,2015
#potholes,"[12.731936, 77.3305776]",Awesome climate #Rainyday ... Road #potholes... Drive carefully guys!!!!,2015-11-16 06:31:24+00:00,2015
#potholes,"[12.919037, 77.373474]",@PrasadRegitha heard that too. have a busy day ahead.. Scared of the possible jams due to the rains... #bangalore #potholes,2015-09-27 15:20:29+00:00,2015
#potholes,"[12.919037, 77.373474]","#Potholes 

It is disheartening to see and read about accidents caused by potholes in India. Can something be done? http://t.co/5aX2HuqLt4",2015-09-26 14:25:00+00:00,2015
#potholes,"[12.731936, 77.3305776]","stuck in rain 4 hours.Reason , #potholes.I was in tears.The traffic,the mess,the unruly ppl.I wish I never wish to move away frm #Bangalore",2015-08-13 16:27:00+00:00,2015
#potholes,"[12.731936, 77.3305776]",Does #bbmp have business deals with all the wheel alignment centers in bangalore? #potholes #bangalore,2015-08-04 01:07:09+00:00,2015
#potholes,"[12.731936, 77.3305776]",@blrcitytraffic  #Potholes in @bangalore are big enough to sink inn the moon.. they just dig.do what they have to.and forget about it.,2015-06-22 17:20:30+00:00,2015
#potholes,"[12.731936, 77.3305776]",Thank you @Raghu_Dixit for the interview via Whatsapp abt #potholes.technology I tell you. get well soon&amp; pl deliver my msg to the queen :),2015-06-16 04:04:19+00:00,2015
#potholes,"[12.731936, 77.3305776]",St Mark's rd under tender sure.wish all rds were ths nice.#potholes topic today on hibengalooru.@RJSudeshBhat http://t.co/3VZn7TwKr0,2015-06-16 03:24:27+00:00,2015
#potholes,"[12.9526899, 77.6415392]",Some dudes in Europe started to grow flowers on potholes on the toad. We should emulate the same in our city #bengaluru #potholes,2014-12-04 14:40:55+00:00,2014
#potholes,"[12.9852158, 77.5814314]","I won't be surprised if people in blore suffer from nervous breakdowns driving in this traffic, such #indiscipline #PotHoles #SpeedBreakers",2014-05-25 06:45:44+00:00,2014
#potholes,"[12.90120287, 77.67456927]",Depth of potholes on Bangalore roads are increasing at a higher rate than inflation rate #potholes #DoSomethingGood for citizens.,2013-10-16 17:49:20+00:00,2013
#potholes,"[13.00602, 77.57022]","#DoTell ""@ibnlive: Bangalore potholes: Scam that swallows Rs 3,000 crore every year http://t.co/VJd6OoaQ0I #Potholes""",2013-08-19 03:30:10+00:00,2013
#potholes,"[12.95939382, 77.65597912]",The amount #banglaloremirror spent on there #potholes campaign. They could have covered more than half of them by themselves.,2013-07-16 16:02:29+00:00,2013
